"id","name","breed","sex","shots","declawed","neutered","birthday"
"0","Jeffry","Russian Blue","M","1","1","1","2017-12-24"
"0","Luis","Ragamuffin","F","0","0","0","2002-11-03"
"0","Ivy","Bengal","F","1","0","1","2014-06-16"
"0","Margie","Ocicat","M","0","1","1","2009-11-23"
"0","Hillary","Bengal","F","0","0","1","2012-08-16"
"0","Reese","Burmese","M","0","0","0","2013-11-27"
"0","Reuben","Ocicat","M","0","1","0","2017-05-21"
"0","Timmothy","Lykoi","F","0","0","1","2014-03-04"
"0","Jazmyne","American Bobtail","F","1","1","1","2010-09-09"
"0","Darrel","Siberian","F","1","0","1","2007-08-21"
"0","Lester","Abyssinian","M","1","0","1","2015-09-14"
"0","Mabel","Nebelung","M","0","0","0","2015-01-25"
"0","Emil","Lykoi","M","1","0","1","2002-01-27"
"0","Ora","Bengal","M","0","1","0","2003-12-17"
"0","Chelsie","American Bobtail","M","0","0","0","2017-07-25"
"0","Darron","British Shorthair","F","1","0","0","2004-04-06"
"0","Caesar","American Bobtail","F","1","0","0","2015-04-15"
"0","Scotty","Ragdoll","M","1","0","1","2007-10-16"
"0","Marcelino","Russian Blue","M","0","1","0","2013-05-18"
"0","Lillian","Russian Blue","M","0","1","0","2001-03-02"
"0","Lauretta","Nebelung","M","1","0","1","2009-11-14"
"0","Lorna","American Bobtail","F","0","1","1","2012-04-06"
"0","Margot","Russian Blue","F","0","1","0","2011-05-24"
"0","Augustus","Russian Blue","M","0","0","0","2004-01-02"
"0","Payton","Abyssinian","F","1","1","0","2003-04-16"
"0","Cynthia","Tonkinese","M","1","0","1","2002-03-18"
"0","America","American Bobtail","F","1","0","0","2000-11-01"
"0","Armani","Devon Rex","F","0","0","0","2009-06-08"
"0","Davin","Tonkinese","M","1","0","1","2010-02-13"
"0","Melvina","Siamese","M","0","1","1","2002-03-04"
"0","Estell","Exotic","F","0","0","1","2005-10-04"
"0","Gianni","Siamese","F","1","1","0","2005-04-02"
"0","Jerrell","British Shorthair","M","1","1","1","2003-01-14"
"0","Braulio","Tonkinese","M","0","0","0","2011-06-09"
"0","Delaney","American Shorthair","M","0","1","0","2003-01-19"
"0","Napoleon","Birman","F","1","0","0","2015-04-27"
"0","Emile","Chartreux","M","0","1","0","2009-03-25"
"0","Brigitte","Russian Blue","F","0","1","0","2003-09-21"
"0","Leonel","Russian Blue","M","1","0","1","2013-08-02"
"0","Syble","American Shorthair","F","1","1","0","2002-07-10"
"0","Frank","American Bobtail","M","0","1","1","2015-03-02"
"0","Polly","Exotic","M","0","1","1","2014-04-08"
"0","Yadira","Ragamuffin","F","0","0","1","2011-04-03"
"0","Jadon","Persian","M","0","0","0","2008-03-08"
"0","Keon","Scottish Fold","F","0","0","1","2006-10-01"
"0","Lewis","Himalayan","F","1","1","1","2017-06-11"
"0","Pearlie","Nebelung","F","0","0","1","2006-01-04"
"0","Vernie","Abyssinian","M","1","1","1","2001-05-15"
"0","Earline","American Bobtail","F","1","1","0","2008-10-21"
"0","Nicolas","Chinese Li Hua","M","1","1","1","2005-04-18"
"0","Jamel","Birman","F","1","1","0","2011-01-03"
"0","Vada","Ragdoll","F","1","0","1","2000-05-14"
"0","Jordyn","Norwegian Forest","M","1","0","1","2007-03-19"
"0","Percy","Scottish Fold","F","1","0","0","2013-07-20"
"0","Trey","Devon Rex","M","0","0","1","2003-03-16"
"0","Adela","Chartreux","F","1","0","0","2014-04-17"
"0","Miracle","Exotic","M","0","0","0","2005-07-26"
"0","Jeff","Birman","F","0","1","1","2012-05-06"
"0","Friedrich","Himalayan","F","1","0","1","2004-09-21"
"0","Zoey","Bengal","M","0","1","1","2011-04-11"
"0","Florence","Siberian","F","0","1","1","2009-09-08"
"0","Oral","Abyssinian","F","1","0","1","2006-10-01"
"0","Merl","Norwegian Forest","F","0","1","1","2005-05-17"
"0","Leslie","Devon Rex","F","1","0","0","2014-12-27"
"0","Talia","American Bobtail","F","0","1","0","2011-12-13"
"0","Emmanuelle","Maine Coon","M","0","1","1","2003-09-19"
"0","Ettie","Maine Coon","F","0","0","1","2013-05-27"
"0","Miracle","Scottish Fold","F","0","1","0","2006-03-27"
"0","Bart","Devon Rex","F","0","0","1","2016-08-25"
"0","Larissa","Bombay","M","1","0","0","2003-01-22"
"0","Else","Scottish Fold","F","1","1","0","2016-04-05"
"0","Parker","Lykoi","F","1","0","0","2014-08-07"
"0","Furman","Russian Blue","M","0","1","0","2001-07-04"
"0","Abraham","American Bobtail","M","1","0","0","2010-06-16"
"0","Jaylan","Birman","M","0","0","0","2002-05-01"
"0","Eden","Chinese Li Hua","F","1","1","0","2001-02-13"
